forme	lemme	catégorie
comme	comme	SUB
un	un	DETIMS
socle	socle	NCMS
de	de	PREP
verdure	verdure	NCFS
,	,	PCTFAIB
sur	sur	PREP
lequel	lequel	PRMS
secampait	secampait	NCI
fièrement	fièrement	ADV
l'	le	DETDMS
hôtel	hôtel	NCMS
en	en	PREP
toilette	toilette	NCFS
de	de	PREP
gala	gala	NCMS
.	.	PCTFORTE
À	à	PREP
la	le	DETDFS
voir	voir	VINF
du	du	DETDMS
parc	parc	NCMS
,	,	PCTFAIB
au-dessus	au-dessus	ADV
de	de	PREP
ce	ce	DETDEM
gazon	gazon	NCMS
propre	propre	ADJSIG
,	,	PCTFAIB
de	de	PREP
ces	ce	DETDEM
arbustes	arbuste	NCMP
dont	dont	PRI
les	le	DETDPIG
feuillages	feuillage	NCMP
vernis	vernir	VPARPMP
luisaient	luire	VINDI3P
,	,	PCTFAIB
cette	ce	DETDEM
grande	grand	ADJFS
bâtisse	bâtisse	NCFS
,	,	PCTFAIB
neuve	neuf	ADJFS
encore	encore	ADV
et	et	COO
toute	tout	ADJFS
blafarde	blafard	ADJFS
,	,	PCTFAIB
avait	avoir	VINDI3S
la	le	DETDFS
face	face	NCFS
blême	blême	ADJSIG
,	,	PCTFAIB
l'	le	DETDFS
importance	importance	NCFS
riche	riche	ADJSIG
et	et	COO
sotte	sot	ADJFS
d'	de	PREP
une	un	DETIFS
parvenue	parvenu	NCFS
,	,	PCTFAIB
avec	avec	PREP
son	son	DETPOSS
lourd	lourd	ADJMS
chapeau	chapeau	NCMS
d'	de	PREP
ardoises	ardoise	NCFP
,	,	PCTFAIB
ses	son	DETPOSS
rampes	rampe	NCFP
dorées	doré	ADJFP
,	,	PCTFAIB
son	son	DETPOSS
ruissellement	ruissellement	NCMS
de	de	PREP
sculptures	sculpture	NCFP
.	.	PCTFORTE
C'	ce	PDS
était	être	VINDI3S
une	un	DETIFS
réduction	réduction	NCFS
du	de le	DETDMS
nouveau	nouveau	NCMS
Louvre	Louvre	NPMS
,	,	PCTFAIB
un	un	PIMS
des	de le	DETDPIG
échantillons	échantillon	NCMP
les	le	DETDPIG
plus	plus	NCMIN
caractéristiques	caractéristique	NCFP
du	de le	DETDMS
style	style	NCMS
Napoléon III	Napoléon iii	NPMS
,	,	PCTFAIB
ce	ce	DETDEM
bâtard	bâtard	NCMS
opulent	opulent	ADJMS
de	de	PREP
tous	tout	ADJMP
les	le	DETDPIG
styles	style	NCMP
.	.	PCTFORTE
Les	le	DETDPIG
soirs	soir	NCMP
d'	de	PREP
été	été	NCMS
,	,	PCTFAIB
lorsque	lorsque	SUB
le	le	DETDMS
soleil	soleil	NCMS
oblique	oblique	ADJSIG
allumait	allumer	VINDI3S
l'	le	DETDMS
or	or	NCMS
des	de le	DETDPIG
rampes	rampe	NCFP
sur	sur	PREP
la	le	DETDFS
façade	façade	NCFS
blanche	blanc	ADJFS
,	,	PCTFAIB
les	le	DETDPIG
promeneurs	promeneur	NCMP
du	de le	DETDMS
parc	parc	NCMS
s'	se	PPER3S
arrêtaient	arrêter	VINDI3P
,	,	PCTFAIB
regardaient	regarder	VINDI3P
les	le	DETDPIG
rideaux	rideau	NCMP
de	de	PREP
soie	soie	NCFS
rouge	rouge	ADJSIG
drapés	draper	VPARPMP
aux	à le	DETDPIG
fenêtres	fenêtre	NCFP
du	de le	DETDMS
rez-de-chaussée	rez-de-chaussée	NCMIN
;	;	PCTFORTE
et	et	COO
,	,	PCTFAIB
au	à le	DETDMS
travers	travers	NCMIN
des	de le	DETDPIG
glaces	glace	NCFP
si	si	ADV
larges	large	ADJPIG
et	et	COO
si	si	ADV
claires	clair	ADJFP
qu'	que	ADV
elles	il	PPER3P
semblaient	sembler	VINDI3P
,	,	PCTFAIB
comme	comme	SUB
les	le	DETDPIG
glaces	glace	NCFP
des	de le	DETDPIG
grands	grand	NCMP
magasins	magasin	NCMP
modernes	moderne	ADJPIG
,	,	PCTFAIB
mises	mettre	VPARPFP
là	là	ADV
pour	pour	PREP
étaler	étaler	VINF
au-	au-	PCTFORTE
dehors	dehors	ADV
le	le	DETDMS
faste	faste	NCSIG
intérieur	intérieur	ADJMS
,	,	PCTFAIB
ces	ce	DETDEM
familles	famille	NCFP
de	de	PREP
petits	petit	NCMP
bourgeois	bourgeois	ADJMIN
apercevaient	apercevoir	VINDI3P
des	un	DETDPIG
coins	coin	NCMP
de	de	PREP
meubles	meuble	NCMP
,	,	PCTFAIB
des	de le	DETDPIG
bouts	bout	NCMP
d'	de	PREP
étoffes	étoffe	NCFP
,	,	PCTFAIB
des	de le	DETDPIG
morceaux	morceau	NCMP
de	de	PREP
plafonds	plafond	NCMP
d'	de	PREP
une	un	PIFS
richesse	richesse	NCFS
éclatante	éclatant	ADJFS
,	,	PCTFAIB
dont	dont	PRI
la	le	DETDFS
vue	vue	NCFS
les	le	PPER3P
clouait	clouer	VINDI3S
d'	de	PREP
admiration	admiration	NCFS
et	et	COO
d'	de	PREP
envie	envie	NCFS
au	à le	DETDMS
beau	beau	ADJMS
milieu	milieu	NCMS
des	de le	DETDPIG
allées	allée	NCFP
.	.	PCTFORTE
Mais	mais	COO
,	,	PCTFAIB
à	à	PREP
cette	ce	DETDEM
heure	heure	NCFS
,	,	PCTFAIB
l'	le	DETDMS
ombre	ombre	NCMS
tombait	tomber	VINDI3S
des	de le	DETDPIG
arbres	arbre	NCMP
,	,	PCTFAIB
la	le	DETDFS
façade	façade	NCFS
dormait	dormir	VINDI3S
.	.	PCTFORTE
De	de	PREP
l'	le	DETDMS
autre	autre	ADJSIG
côté	côté	NCMS
,	,	PCTFAIB
dans	dans	PREP
la	le	DETDFS
cour	cour	NCFS
,	,	PCTFAIB
le	le	DETDMS
valet	valet	NCMS
de	de	PREP
pied	pied	NCMS
avait	avoir	VINDI3S
respectueusement	respectueusement	ADV
aidé	aider	VPARPMS
Renée	Renaître	VPARPFS
à	à	PREP
descendre	descendre	VINF
de	de	PREP
voiture	voiture	NCFS
.	.	PCTFORTE
Les	le	DETDPIG
écuries	écurie	NCFP
,	,	PCTFAIB
à	à	PREP
bandes	bande	NCFP
de	de	PREP
briques	brique	NCFP
rouges	rouge	ADJPIG
,	,	PCTFAIB
ouvraient	ouvrir	VINDI3P
,	,	PCTFAIB
à	à	PREP
droite	droite	NCFS
,	,	PCTFAIB
leurs	leur	DETPOSS
larges	large	ADJPIG
portes	porte	NCFP
de	de	PREP
chêne	chêne	NCMS
bruni	bruni	ADJMS
,	,	PCTFAIB
au	à le	DETDMS
fond	fond	NCMS
d'	de	PREP
un	un	PIMS
hangar	hangar	NCHMS
vitré	vitré	ADJMS
.	.	PCTFORTE
À	à	PREP
gauche	gauche	NCFS
,	,	PCTFAIB
comme	comme	SUB
pour	pour	PREP
faire	faire	VINF
pendant	pendant	PREP
,	,	PCTFAIB
il	il	PPER3S
y	y	ADV
avait	avoir	VINDI3S
,	,	PCTFAIB
collée	coller	VPARPFS
au	à le	DETDMS
mur	mur	NCMS
de	de	PREP
la	le	DETDFS
maison	maison	NCFS
voisine	voisin	ADJFS
,	,	PCTFAIB
une	un	DETIFS
niche	niche	NCFS
très	très	ADV
ornée	orné	ADJFS
,	,	PCTFAIB
dans	dans	PREP
laquelle	lequel	PRFS
une	un	PIFS
nappe	nappe	NCFS
d'	de	PREP
eau	eau	NCFS
coulait	couler	VINDI3S
perpétuellement	perpétuellement	ADV
d'	de	PREP
une	un	PIFS
coquille	coquille	NCFS
que	que	PRI
deux	deux	ADJNUM
Amours	amour	NCPIG
tenaient	tenir	VINDI3P
à	à	PREP
bras	bras	NCMIN
tendus	tendu	ADJMP
.	.	PCTFORTE
La	le	DETDFS
jeune	jeune	ADJSIG
femme	femme	NCFS
resta	rester	VINDPS3S
un	un	DETIMS
instant	instant	NCMS
au	à le	DETDMS
bas	bas	NCMIN
du	de le	DETDMS
perron	perron	NCMS
,	,	PCTFAIB
donnant	donner	VPARPRES
de	de	PREP
légères	léger	ADJFP
tapes	tape	NCFP
à	à	PREP
sa	son	DETPOSS
jupe	jupe	NCFS
,	,	PCTFAIB
qui	qui	PRI
ne	ne	ADV
voulait	vouloir	VINDI3S
point	point	ADV
descendre	descendre	VINF
.	.	PCTFORTE
La	le	DETDFS
cour	cour	NCFS
,	,	PCTFAIB
que	que	PRI
venaient	vener	VINDI3P
de	de	PREP
traverser	traverser	VINF
les	le	DETDPIG
bruits	bruit	NCMP
de	de	PREP
l'	le	DETDMS
attelage	attelage	NCMS
,	,	PCTFAIB
reprit	reprendre	VINDPS3S
sa	son	DETPOSS
solitude	solitude	NCFS
,	,	PCTFAIB
son	son	DETPOSS
silence	silence	NCMS
aristocratique	aristocratique	ADJSIG
,	,	PCTFAIB
coupé	couper	VPARPMS
par	par	PREP
l'	le	DETDFS
éternelle	éternel	NCFS
chanson	chanson	NCFS
de	de	PREP
la	le	DETDFS
nappe	nappe	NCFS
d'	de	PREP
eau	eau	NCFS
.	.	PCTFORTE
Et	et	COO
seules	seul	ADJFP
encore	encore	ADV
,	,	PCTFAIB
dans	dans	PREP
la	le	DETDFS
masse	mass	NCFS
noire	noir	ADJFS
de	de	PREP
l'	le	DETDMS
hôtel	hôtel	NCMS
,	,	PCTFAIB
où	où	PRI
le	le	DETDMS
premier	premier	NCMS
des	de le	DETDPIG
grands	grand	ADJMP
dîners	dîner	NCMP
de	de	PREP
l'	le	DETDMS
automne	automne	NCMS
allait	aller	VINDI3S
bientôt	bientôt	ADV
allumer	allumer	VINF
les	le	DETDPIG
lustres	lustre	NCMP
,	,	PCTFAIB
les	le	DETDPIG
fenêtres	fenêtre	NCFP
basses	bas	ADJFP
flambaient	flamber	VINDI3P
,	,	PCTFAIB
toutes	tout	ADJFP
braisillantes	flamber	VPARPRES
,	,	PCTFAIB
jetant	jeter	VPARPRES
sur	sur	PREP
le	le	DETDMS
petit	petit	ADJMS
pavé	pavé	NCMS
de	de	PREP
la	le	DETDFS
cour	cour	NCFS
,	,	PCTFAIB
régulier	régulier	ADJMS
et	et	COO
net	net	ADJMS
comme	comme	SUB
un	un	DETIMS
damier	damier	NCMS
,	,	PCTFAIB
des	un	DETDPIG
lueurs	lueur	NCFP
vives	vif	ADJFP
d'	de	PREP
incendie	incendie	NCMS
.	.	PCTFORTE
Comme	comme	SUB
Renée	Renée	NPFS
poussait	pousser	VINDI3S
la	le	DETDFS
porte	porte	NCFS
du	de le	DETDMS
vestibule	vestibule	NCMS
,	,	PCTFAIB
elle	elle	PPER3S
se	se	PPER3S
trouva	trouver	VINDPS3S
en	en	PREP
face	face	NCFS
du	du	DETDMS
valet	valet	NCMS
de	de	PREP
chambre	chambre	NCFS
de	de	PREP
son	son	NCMS
mari	mari	NCMS
,	,	PCTFAIB
qui	qui	PRI
descendait	descendre	VINDI3S
aux	à le	DETDPIG
offices	office	NCMP
,	,	PCTFAIB
tenant	tenant	ADJMS
une	un	PIFS
bouilloire	bouilloir	NCFS
d'	de	PREP
argent	argent	NCMS
.	.	PCTFORTE
Cet	ce	DETDEM
homme	homme	NCMS
était	être	VINDI3S
superbe	superbe	ADJSIG
,	,	PCTFAIB
tout	tout	PIMS
de	de	PREP
noir	noir	NCMS
habillé	habillé	ADJMS
,	,	PCTFAIB
grand	grand	ADJMS
,	,	PCTFAIB
fort	fort	ADV
,	,	PCTFAIB
la	le	DETDFS
face	face	NCFS
blanche	blanc	ADJFS
,	,	PCTFAIB
avec	avec	ADV
les	le	DETDPIG
favoris	favori	NCMP
corrects	correct	ADJMP
d'	de	PREP
un	un	DETIMS
diplomate	diplomate	NCSIG
anglais	anglais	ADJMIN
,	,	PCTFAIB
l'	le	DETDMS
air	air	NCMS
grave	grave	ADJSIG
et	et	COO
digne	digne	ADJSIG
d'	de	PREP
un	un	DETIMS
magistrat	magistrat	NCMS
.	.	PCTFORTE
Baptiste	baptiste	ADJSIG
,	,	PCTFAIB
demanda	demander	VINDPS3S
la	le	DETDFS
jeune	jeune	ADJSIG
femme	femme	NCFS
,	,	PCTFAIB
Monsieur	Monsieur	NPMS
est	être	VINDP3S
-il	il	PPER3S
rentré	rentrer	VPARPMS
?	?	PCTFORTE
Oui	oui	ADV
,	,	PCTFAIB
madame	madame	NCFIN
,	,	PCTFAIB
il	il	PPER3S
s'	se	PPER3S
habille	habiller	VINDP3S
,	,	PCTFAIB
répondit	répondre	VINDPS3S
le	le	DETDMS
valet	valet	NCMS
avec	avec	PREP
une	un	DETIFS
inclination	inclination	NCFS
de	de	PREP
tête	tête	NCFS
que	que	SUB
lui	lui	PPER3S
aurait	avoir	VCONP3S
enviée	envier	VPARPFS
un	un	DETIMS
prince	prince	NCMS
saluant	saluer	VPARPRES
la	le	DETDFS
foule	foule	NCFS
.	.	PCTFORTE
Renée	Renée	NPFS
monta	monter	VINDPS3S
lentement	lentement	ADV
l'	le	DETDMS
escalier	escalier	NCMS
,	,	PCTFAIB
en	en	PREP
retirant	retirer	VPARPRES
ses	son	DETPOSS
gants	gant	NCMP
.	.	PCTFORTE
Le	le	DETDMS
vestibule	vestibule	NCMS
était	être	VINDI3S
d'	de	PREP
un	un	DETIMS
grand	grand	ADJMS
luxe	luxe	NCMS
.	.	PCTFORTE
En	en	PREP
entrant	entrer	VPARPRES
,	,	PCTFAIB
on	on	PPER3S
éprouvait	éprouver	VINDI3S
une	un	DETIFS
légère	léger	ADJFS
sensation	sensation	NCFS
d'	de	PREP
étouffement	étouffement	NCMS
.	.	PCTFORTE
Les	le	DETDPIG
tapis	tapis	NCMIN
épais	épais	ADJMIN
qui	qui	PRI
couvraient	couvrir	VINDI3P
le	le	DETDMS
sol	sol	NCMS
et	et	COO
qui	qui	PRI
montaient	monter	VINDI3P
les	le	DETDPIG
marches	marche	NCFP
,	,	PCTFAIB
les	le	DETDPIG
larges	large	ADJPIG
tentures	tenture	NCFP
de	de	PREP
velours	velours	NCMIN
rouge	rouge	ADJSIG
qui	qui	PRI
masquaient	masquer	VINDI3P
les	le	DETDPIG
murs	mur	NCMP
et	et	COO
les	le	DETDPIG
portes	porte	NCFP
,	,	PCTFAIB
alourdissaient	alourdir	VINDI3P
l'	le	DETDMS
air	air	NCMS
d'	de	PREP
un	un	DETIMS
silence	silence	NCMS
,	,	PCTFAIB
d'	de	PREP
une	un	PIFS
senteur	senteur	NCFS
tiède	tiède	ADJSIG
de	de	PREP
chapelle	chapelle	NCFS
.	.	PCTFORTE
Les	le	DETDPIG
draperies	draperie	NCFP
tombaient	tomber	VINDI3P
de	de	PREP
haut	haut	NCHMS
,	,	PCTFAIB
et	et	COO
le	le	DETDMS
plafond	plafond	NCMS
,	,	PCTFAIB
très	très	ADV
élevé	élevé	ADJMS
,	,	PCTFAIB
était	être	VINDI3S
orné	orner	VPARPMS
de	de	PREP
rosaces	rosace	NCFP
saillantes	saillant	ADJFP
,	,	PCTFAIB
posées	poser	VPARPFP
sur	sur	PREP
un	un	DETIMS
treillis	treillis	NCMIN
de	de	PREP
baguettes	baguette	NCFP
d'	de	PREP
or	or	NCMS
.	.	PCTFORTE
L'	le	DETDMS
escalier	escalier	NCMS
,	,	PCTFAIB
dont	dont	PRI
la	le	DETDFS
double	double	NCMS
balustrade	balustrade	NCFS
de	de	PREP
marbre	marbre	NCMS
blanc	blanc	ADJMS
avait	avoir	VINDI3S
une	un	DETIFS
rampe	rampe	NCFS
de	de	PREP
velours	velours	NCMIN
rouge	rouge	ADJSIG
,	,	PCTFAIB
s'	se	PPER3S
ouvrait	ouvrir	VINDI3S
en	en	PREP
deux	deux	ADJNUM
branches	branche	NCFP
,	,	PCTFAIB
légèrement	légèrement	ADV
tordues	tordre	VPARPFP
,	,	PCTFAIB
et	et	COO
entre	entre	PREP
lesquelles	lequel	PRI
se	se	PPER3S
trouvait	trouver	VINDI3S
,	,	PCTFAIB
au	à le	DETDMS
fond	fond	NCMS
,	,	PCTFAIB
la	le	DETDFS
porte	porte	NCFS
du	de le	DETDMS
grand	grand	ADJMS
salon	salon	NCMS
.	.	PCTFORTE
Sur	sur	PREP
le	le	DETDMS
premier	premier	NCMS
palier	palier	NCMS
,	,	PCTFAIB
une	un	DETIFS
immense	immense	ADJSIG
glace	glace	NCFS
tenait	tenir	VINDI3S
tout	tout	ADJMS
le	le	DETDMS
mur	mur	NCMS
.	.	PCTFORTE
En	en	ADV
bas	bas	ADV
,	,	PCTFAIB
au	à le	DETDMS
pied	pied	NCMS
des	de le	DETDPIG
branches	branche	NCFP
de	de	PREP
l'	le	DETDMS
escalier	escalier	NCMS
,	,	PCTFAIB
sur	sur	PREP
des	de le	DETDPIG
socles	socle	NCMP
de	de	PREP
marbre	marbre	NCMS
,	,	PCTFAIB
deux	deux	ADJNUM
femmes	femme	NCFP
de	de	PREP
bronze	bronze	NCMS
doré	doré	ADJMS
,	,	PCTFAIB
nues	nue	NCFP
jusqu'	jusque	PREP
à	à	PREP
la	le	DETDFS
ceinture	ceinture	NCFS
,	,	PCTFAIB
portaient	porter	VINDI3P
de	de	PREP
grands	grand	NCMP
lampadaires	lampadaire	NCMP
à	à	PREP
cinq	cinq	ADJNUM
becs	bec	NCMP
,	,	PCTFAIB
dont	dont	PRI
les	le	DETDPIG
clartés	clarté	NCFP
vives	vif	ADJFP
étaient	être	VINDI3P
adoucies	adoucir	VPARPFP
par	par	PREP
des	de le	DETDPIG
globes	globe	NCMP
de	de	PREP
verre	verre	NCMS
dépoli	dépoli	ADJMS
.	.	PCTFORTE
Et	et	COO
,	,	PCTFAIB
des	un	DETDPIG
deux	deux	ADJNUM
côtés	côté	NCMP
,	,	PCTFAIB
s'	se	PPER3S
alignaient	aligner	VINDI3P
d'	d	PREP
admirables	admirable	ADJPIG
pots	pot	NCMP
de	de	PREP
majolique	majolique	ADJSIG
,	,	PCTFAIB
dans	dans	PREP
lesquels	lequel	PRI
fleurissaient	fleurir	VINDI3P
des	de le	DETDPIG
plantes	plante	NCFP
rares	rare	ADJPIG
.	.	PCTFORTE
Renée	Renée	NPFS
montait	monter	VINDI3S
,	,	PCTFAIB
et	et	COO
,	,	PCTFAIB
à	à	PREP
chaque	chaque	ADJIND
marche	marche	NCFS
,	,	PCTFAIB
elle	elle	PPER3S
grandissait	grandir	VINDI3S
dans	dans	PREP
la	le	DETDFS
glace	glace	NCFS
;	;	PCTFORTE
elle	elle	PPER3S
se	se	PPER3S
demandait	demander	VINDI3S
,	,	PCTFAIB
avec	avec	ADV
ce	ce	DETDEM
doute	doute	NCMS
des	de le	DETDPIG
actrices	actrice	NCFP
les	le	DETDPIG
plus	plus	ADV
applaudies	applaudi	ADJFP
,	,	PCTFAIB
si	si	ADV
elle	elle	PPER3S
était	être	VINDI3S
vraiment	vraiment	ADV
délicieuse	délicieux	ADJFS
,	,	PCTFAIB
comme	comme	SUB
on	on	PPER3S
le	le	PPER3S
lui	lui	PPER3S
disait	dire	VINDI3S
.	.	PCTFORTE
Puis	puis	COO
,	,	PCTFAIB
quand	quand	SUB
elle	elle	PPER3S
fut	être	VINDPS3S
dans	dans	PREP
son	son	DETPOSS
appartement	appartement	NCMS
,	,	PCTFAIB
qui	qui	PRI
était	être	VINDI3S
au	à le	DETDMS
premier	premier	ADJORD
étage	étage	NCMS
,	,	PCTFAIB
et	et	COO
dont	dont	PRI
les	le	DETDPIG
fenêtres	fenêtre	NCFP
donnaient	donner	VINDI3P
sur	sur	PREP
le	le	DETDMS
parc	parc	NCMS
Monceau	monceau	NCMS
,	,	PCTFAIB
elle	elle	PPER3S
sonna	sonner	VINDPS3S
Céleste	Céleste	NPMS
,	,	PCTFAIB
sa	son	DETPOSS
femme	femme	NCFS
de	de	PREP
chambre	chambre	NCFS
,	,	PCTFAIB
et	et	COO
se	se	PPER3S
fit	faire	VINDPS3S
habiller	habiller	VINF
pour	pour	PREP
le	le	DETDMS
dîner	dîner	NCMS
.	.	PCTFORTE
Cela	cela	PDS
dura	durer	VINDPS3S
cinq	cinq	ADJNUM
bons	bon	ADJMP
quarts	quart	NCMP
d'	de	PREP
heure	heure	NCFS
.	.	PCTFORTE
Lorsque	lorsque	SUB
la	le	DETDFS
dernière	dernier	ADJFS
épingle	épingle	NCFS
eut	avoir	VINDPS3S
été	être	VPARPMS
posée	poser	VPARPFS
,	,	PCTFAIB
comme	comme	SUB
il	il	PPER3S
faisait	faire	VINDI3S
très	très	ADV
chaud	chaud	ADV
dans	dans	PREP
la	le	DETDFS
pièce	pièce	NCFS
,	,	PCTFAIB
elle	elle	PPER3S
ouvrit	ouvrir	VINDPS3S
une	un	PIFS
fenêtre	fenêtre	NCFS
,	,	PCTFAIB
s'	se	PPER3S
accouda	accouder	VINDPS3S
,	,	PCTFAIB
s'	se	PPER3S
oublia	oublier	VINDPS3S
.	.	PCTFORTE
Derrière	derrière	PREP
elle	elle	PPER3S
,	,	PCTFAIB
Céleste	Céleste	NPHSIG
tournait	tourner	VINDI3S
discrètement	discrètement	ADV
,	,	PCTFAIB
rangeant	ranger	VPARPRES
un	un	ADJNUM
à	à	PREP
un	un	ADJNUM
les	le	DETDPIG
objets	objet	NCMP
de	de	PREP
toilette	toilette	NCFS
.	.	PCTFORTE
En	en	PREP
bas	bas	NCMIN
dans	dans	PREP
le	le	DETDMS
parc	parc	NCMS
,	,	PCTFAIB
une	un	DETIFS
mer	mer	NCFS
d'	de	PREP
ombre	ombre	NCFS
roulait	rouler	VINDI3S
.	.	PCTFORTE
Les	le	DETDPIG
masses	masse	NCFP
couleur	couleur	NCFS
d'	de	PREP
encre	encre	NCFS
des	de le	DETDPIG
hauts	haut	ADJMP
feuillages	feuillage	NCMP
secoués	secouer	VPARPMP
par	par	PREP
de	de	PREP
brusques	brusque	ADJPIG
rafales	rafale	NCFP
avaient	avoir	VINDI3P
un	un	DETIMS
large	large	ADJSIG
balancement	balancement	NCMS
de	de	PREP
flux	flux	NCMIN
et	et	COO
de	de	PREP
reflux	reflux	NCMIN
,	,	PCTFAIB
avec	avec	PREP
ce	ce	DETDEM
bruit	bruit	NCMS
de	de	PREP
feuilles	feuille	NCFP
sèches	sec	ADJFP
qui	qui	PRI
rappelle	rappeler	VINDP3S
l'	le	DETDMS
égouttement	égouttement	NCMS
des	de le	DETDPIG
vagues	vague	ADJPIG
sur	sur	PREP
une	un	DETIFS
plage	plage	NCFS
de	de	PREP
cailloux	caillou	NCMP
.	.	PCTFORTE
Seuls	seul	ADJMP
,	,	PCTFAIB
rayant	rayer	VPARPRES
par	par	PREP
instants	instant	ADJMP
ce	ce	DETDEM
remous	remous	NCMIN
de	de	PREP
ténèbres	ténèbre	NCFP
,	,	PCTFAIB
les	le	DETDPIG
deux	deux	ADJNUM
yeux	oeil	NCMP
jaunes	jaune	ADJPIG
d'	de	PREP
une	un	DETIFS
voiture	voiture	NCFS
paraissaient	paraître	VINDI3P
et	et	COO
disparaissaient	disparaître	VINDI3P
entre	entre	PREP
les	le	DETDPIG
massifs	massif	NCMP
,	,	PCTFAIB
le	le	DETDMS
long	long	NCMS
de	de	PREP
la	le	DETDFS
grande	grand	ADJFS
allée	allée	NCFS
qui	qui	PRI
va	aller	VINDP3S
de	de	PREP
l'	le	DETDFS
avenue	avenue	NCFS
de	de	PREP
la	le	DETDFS
Reine	reine	NCFS
Hortense	Hortense	NPFS
au	à le	DETDMS
boulevard	boulevard	NCMS
Malesherbes	malesherbes	NPHSIG
.	.	PCTFORTE
Renée	Renée	NPFS
,	,	PCTFAIB
en	en	PREP
face	face	NCFS
de	de	PREP
ces	ce	DETDEM
mélancolies	mélancolie	NCFP
de	de	PREP
l'	le	DETDMS
automne	automne	NCMS
,	,	PCTFAIB
sentit	sentir	VINDPS3S
toutes	tout	ADJFP
ses	son	DETPOSS
tristesses	tristesse	NCFP
lui	lui	PPER3S
remonter	remonter	VINF
au	à le	DETDMS
coeur	coeur	NCMS
.	.	PCTFORTE
Elle	elle	PPER3S
se	se	PPER3S
revit	revoir	VINDPS3S
enfant	enfant	NCSIG
dans	dans	PREP
la	le	DETDFS
maison	maison	NCFS
de	de	PREP
son	son	DETPOSS
père	père	NCMS
,	,	PCTFAIB
dans	dans	PREP
cet	ce	DETDEM
hôtel	hôtel	NCMS
silencieux	silencieux	ADJMIN
de	de	PREP
l'	le	DETDFS
île	île	NCFS
Saint-Louis	Saint-Louis	NPHSIG
,	,	PCTFAIB
où	où	PRI
depuis	depuis	ADV
deux	deux	ADJNUM
siècles	siècle	NCMP
les	le	DETDPIG
Béraud	Béraud	NPMS
du	de le	DETDMS
Châtel	châtel	NCSIG
mettaient	mettre	VINDI3P
leur	leur	DETPOSS
gravité	gravité	NCFS
noire	noir	ADJFS
de	de	PREP
magistrats	magistrat	NCMP
.	.	PCTFORTE
Puis	puis	COO
elle	elle	PPER3S
songea	songer	VINDPS3S
au	à le	DETDMS
coup	coup	NCMS
de	de	PREP
baguette	baguette	NCFS
de	de	PREP
son	son	DETPOSS
mariage	mariage	NCMS
,	,	PCTFAIB
à	à	PREP
ce	ce	DETDEM
veuf	veuf	NCMS
qui	qui	PRI
s'	se	PPER3S
était	être	VINDI3S
vendu	vendre	VPARPMS
pour	pour	PREP
l'	le	PPER3S
épouser	épouser	VINF
,	,	PCTFAIB
et	et	COO
qui	qui	PRI
avait	avoir	VINDI3S
troqué	troquer	VPARPMS
son	son	DETPOSS
nom	nom	NCMS
de	de	PREP
Rougon	Rougon	NPHSIG
contre	contre	PREP
ce	ce	DETDEM
nom	nom	NCMS
de	de	PREP
Saccard	Saccard	NPI
,	,	PCTFAIB
dont	dont	PRI
les	le	DETDPIG
deux	deux	ADJNUM
syllabes	syllabe	NCFP
sèches	sec	ADJFP
avaient	avoir	VINDI3P
sonné	sonner	VPARPMS
à	à	PREP
ses	son	DETPOSS
oreilles	oreille	NCFP
,	,	PCTFAIB
les	le	DETDPIG
premières	premier	ADJORD
fois	fois	NCFIN
,	,	PCTFAIB
avec	avec	PREP
la	le	DETDFS
brutalité	brutalité	NCFS
de	de	PREP
deux	deux	ADJNUM
râteaux	râteau	NCMP
ramassant	ramasser	VPARPRES
de	de	PREP
l'	le	DETDMS
or	or	NCMS
;	;	PCTFORTE
il	il	PPER3S
la	le	PPER3S
prenait	prendre	VINDI3S
,	,	PCTFAIB
il	il	PPER3S
la	le	DETDFS
jetait	jeter	VINDI3S
dans	dans	PREP
cette	ce	DETDEM
vie	vie	NCFS
à	à	PREP
outrance	outrance	NCFS
,	,	PCTFAIB
où	où	PRI
sa	son	DETPOSS
pauvre	pauvre	ADJSIG
tête	tête	NCFS
se	se	PPER3S
détraquait	détraquer	VINDI3S
un	un	DETIMS
peu	peu	NCMIN
plus	plus	ADV
tous	tout	ADJMP
les	le	DETDPIG
jours	jour	NCMP
.	.	PCTFORTE
Alors	alors	ADV
,	,	PCTFAIB
elle	elle	PPER3S
se	se	PPER3S
mit	mettre	VINDPS3S
à	à	PREP
rêver	rêver	VINF
,	,	PCTFAIB
avec	avec	PREP
une	un	DETIFS
joie	joie	NCFS
puérile	puéril	ADJFS
,	,	PCTFAIB
aux	à le	DETDPIG
belles	beau	ADJFP
parties	partie	NCFP
de	de	PREP
raquette	raquette	NCFS
qu'	que	PRI
elle	elle	PPER3S
avait	avoir	VINDI3S
faites	faire	VPARPFP
jadis	jadis	ADV
avec	avec	PREP
sa	son	DETPOSS
jeune	jeune	ADJSIG
soeur	soeur	NCFS
Christine	Christine	NPHSIG
.	.	PCTFORTE
Et	et	COO
,	,	PCTFAIB
quelque	quelque	ADJIND
matin	matin	NCMS
,	,	PCTFAIB
elle	elle	PPER3S
s'	se	PPER3S
éveillerait	éveiller	VCONP3S
du	de le	DETDMS
rêve	rêve	NCMS
de	de	PREP
jouissance	jouissance	NCFS
qu'	que	PRI
elle	elle	PPER3S
faisait	faire	VINDI3S
depuis	depuis	PREP
dix	dix	ADJNUM
