forme	lemme	catégorie
planches	planche	NCFP
posées	poser	VPARPFP
sur	sur	PREP
de	de	PREP
hauts	haut	ADJMP
paniers	panier	NCMP
,	,	PCTFAIB
et	et	COO
le	le	DETDMS
déluge	déluge	NCMS
de	de	PREP
choux	chou	NCMP
,	,	PCTFAIB
de	de	PREP
carottes	carotte	NCFP
,	,	PCTFAIB
de	de	PREP
navets	navet	NCMP
,	,	PCTFAIB
recommençaient	recommencer	VINDI3P
.	.	PCTFORTE
Les Halles	Les halles	NPSIG
débordaient	déborder	VINDI3P
.	.	PCTFORTE
Il	il	PPER3S
essaya	essayer	VINDPS3S
de	de	PREP
sortir	sortir	VINF
de	de	PREP
ce	ce	DETDEM
flot	flot	NCMS
qui	qui	PRI
l'	le	PPER3S
atteignait	atteindre	VINDI3S
dans	dans	PREP
sa	son	DETPOSS
fuite	fuite	NCFS
;	;	PCTFORTE
il	il	PPER3S
tenta	tenter	VINDPS3S
la	le	DETDFS
rue	rue	NCFS
de	de	PREP
la	le	DETDFS
Cossonnerie	Cossonnerie	NPI
,	,	PCTFAIB
la	le	DETDFS
rue	rue	NCFS
Berger	berger	NPMS
,	,	PCTFAIB
le	le	DETDMS
square	square	NCMS
des	de le	DETDPIG
Innocents	innocent	NCMP
,	,	PCTFAIB
la	le	DETDFS
rue	rue	NCFS
de	de	PREP
la	le	DETDFS
Ferronnerie	ferronnerie	NCFS
,	,	PCTFAIB
la	le	DETDFS
rue	rue	NCFS
des	de le	DETDPIG
Halles	halle	NCFP
.	.	PCTFORTE
Et	et	COO
il	il	PPER3S
s'	se	PPER3S
arrêta	arrêter	VINDPS3S
,	,	PCTFAIB
découragé	découragé	ADJMS
,	,	PCTFAIB
effaré	effaré	ADJMS
,	,	PCTFAIB
ne	ne	ADV
pouvant	pouvoir	VPARPRES
se	se	PPER3S
dégager	dégager	VINF
de	de	PREP
cette	ce	DETDEM
infernale	infernal	ADJFS
ronde	rond	NCFS
d'	de	PREP
herbes	herbe	NCFP
qui	qui	PRI
finissaient	finir	VINDI3P
par	par	PREP
tourner	tourner	VINF
autour	autour	ADV
de	de	PREP
lui	lui	PPER3S
en	en	PPER3S
le	le	DETDMS
liant	lier	VPARPRES
aux	à le	DETDPIG
jambes	jambe	NCFP
de	de	PREP
leurs	leur	DETPOSS
minces	mince	ADJPIG
verdures	verdure	NCFP
.	.	PCTFORTE
Au	à le	DETDMS
loin	loin	ADV
,	,	PCTFAIB
jusqu'	jusque	PREP
à	à	PREP
la	le	DETDFS
rue	rue	NCFS
de	de	PREP
Rivoli	Rivoli	NPHSIG
,	,	PCTFAIB
jusqu'	jusque	PREP
à	à	PREP
la	le	DETDFS
place	place	NCFS
de	de	PREP
l'	le	DETDMS
Hôtel	hôtel	NCMS
-de	de	PREP
-Ville	ville	NCFS
,	,	PCTFAIB
les	le	DETDPIG
éternelles	éternel	ADJFP
files	file	NCFP
de	de	PREP
roues	roue	NCFP
et	et	COO
de	de	PREP
bêtes	bête	ADJPIG
attelées	attelée	NCFP
se	se	PPER3S
perdaient	perdre	VINDI3P
dans	dans	PREP
le	le	DETDMS
pêle-mêle	pêle-mêle	ADV
des	un	DETDPIG
marchandises	marchandise	NCFP
qu'	que	PRI
on	on	PPER3S
chargeaient	charger	VINDI3P
;	;	PCTFORTE
de	de	PREP
grandes	grand	ADJFP
tapissières	tapissière	NCFP
emportaient	emporter	VINDI3P
les	le	DETDPIG
lots	lot	NCMP
des	de le	DETDPIG
fruitiers	fruitier	NCMP
de	de	PREP
tout	tout	ADJMS
un	un	PIMS
quartier	quartier	NCMS
;	;	PCTFORTE
des	un	DETDPIG
chars	char	NCMP
à	à	PREP
bancs	banc	NCMP
dont	dont	PRI
les	le	DETDPIG
flancs	flanc	NCMP
craquaient	craquer	VINDI3P
,	,	PCTFAIB
partaient	partir	VINDI3P
pour	pour	PREP
la	le	DETDFS
banlieue	banlieue	NCFS
.	.	PCTFORTE
Rue	rue	NCFS
du	de le	DETDMS
Pont-Neuf	pont-neuf	NCMS
,	,	PCTFAIB
il	il	PPER3S
s'	se	PPER3S
égara	égarer	VINDPS3S
tout	tout	ADV
à	à	PREP
fait	fait	NCMS
;	;	PCTFORTE
il	il	PPER3S
vint	venir	VINDPS3S
trébucher	trébucher	VINF
au	à le	DETDMS
milieu	milieu	NCMS
d'	de	PREP
une	un	DETIFS
remise	remise	NCFS
de	de	PREP
voitures	voiture	NCFP
à	à	PREP
bras	bras	NCMIN
;	;	PCTFORTE
des	un	DETDPIG
marchands	marchand	NCMP
des	de le	DETDPIG
quatre	quatre	ADJNUM
saisons	saison	NCFP
y	y	ADV
paraient	parer	VINDI3P
leur	leur	DETPOSS
étalage	étalage	NCMS
roulant	roulant	ADJMS
.	.	PCTFORTE
Parmi	parmi	PREP
eux	lui	PPER3P
,	,	PCTFAIB
il	il	PPER3S
reconnut	reconnaître	VINDPS3S
Lacaille	Lacaille	NPI
,	,	PCTFAIB
qui	qui	PRI
prit	prendre	VINDPS3S
la	le	DETDFS
rue	rue	NCFS
Saint-Honoré	saint-honoré	NPHSIG
,	,	PCTFAIB
en	en	PREP
poussant	pousser	VPARPRES
devant	devant	PREP
lui	lui	PPER3S
une	un	PIFS
brouettée	brouettée	NCFS
de	de	PREP
carottes	carotte	NCFP
et	et	COO
de	de	PREP
choux-fleurs	choux-fleurs	NCMP
.	.	PCTFORTE
Il	il	PPER3S
le	le	PPER3S
suivit	suivre	VINDPS3S
,	,	PCTFAIB
espérant	espérer	VPARPRES
qu'	que	SUB
il	il	PPER3S
l'	le	PPER3S
aiderait	aider	VCONP3S
à	à	PREP
sortir	sortir	VINF
de	de	PREP
la	le	DETDFS
cohue	cohue	NCFS
.	.	PCTFORTE
Le	le	DETDMS
pavé	pavé	NCMS
était	être	VINDI3S
devenu	devenir	VPARPMS
gras	gras	ADJMIN
,	,	PCTFAIB
bien	bien	ADV
que	que	SUB
le	le	DETDMS
temps	temps	NCMIN
fût	être	VSUBI3S
sec	sec	ADJMS
:	:	PCTFORTE
des	un	DETDPIG
tas	tas	NCMIN
de	de	PREP
queues	queue	NCFP
d'	de	PREP
artichauts	artichaut	NCMP
,	,	PCTFAIB
des	un	DETDPIG
feuilles	feuille	NCFP
et	et	COO
des	de le	DETDPIG
fanes	fane	NCFP
,	,	PCTFAIB
rendaient	rendre	VINDI3P
la	le	DETDFS
chaussée	chaussée	NCFS
périlleuse	périlleux	ADJFS
.	.	PCTFORTE
Il	il	PPER3S
butait	buter	VINDI3S
à	à	PREP
chaque	chaque	ADJIND
pas	pas	NCMIN
.	.	PCTFORTE
Il	il	PPER3S
perdit	perdre	VINDPS3S
Lacaille	Lacaille	NPI
rue	rue	NCFS
Vauvilliers	Vauvilliers	NPI
.	.	PCTFORTE
Du	de le	DETDMS
côté	côté	NCMS
de	de	PREP
la	le	DETDFS
Halle	halle	NCHSIG
-aux	à le	DETDPIG
-Blé	blé	NCMS
,	,	PCTFAIB
les	le	DETDPIG
bouts	bout	NCMP
de	de	PREP
rue	rue	NCFS
se	se	PPER3S
barricadaient	barricader	VINDI3P
d'	de	PREP
un	un	DETIMS
nouvel	nouvel	ADJMS
obstacle	obstacle	NCMS
de	de	PREP
charrettes	charrette	NCFP
et	et	COO
de	de	PREP
tombereaux	tombereau	NCMP
.	.	PCTFORTE
Il	il	PPER3S
ne	ne	ADV
tenta	tenter	VINDPS3S
plus	plus	ADV
de	de	PREP
lutter	lutter	VINF
,	,	PCTFAIB
il	il	PPER3S
était	être	VINDI3S
repris	reprendre	VPARPMS
par	par	PREP
les	le	DETDPIG
Halles	halle	NCFP
,	,	PCTFAIB
le	le	DETDMS
flot	flot	NCMS
le	le	PPER3S
ramenait	ramener	VINDI3S
.	.	PCTFORTE
Il	il	PPER3S
revint	revenir	VINDPS3S
lentement	lentement	ADV
,	,	PCTFAIB
il	il	PPER3S
se	se	PPER3S
retrouva	retrouver	VINDPS3S
à	à	PREP
la	le	DETDFS
pointe	pointe	NCFS
Saint-Eustache	Saint-Eustache	NPHSIG
.	.	PCTFORTE
Maintenant	maintenant	ADV
il	il	PPER3S
entendait	entendre	VINDI3S
le	le	DETDMS
long	long	ADJMS
roulement	roulement	NCMS
qui	qui	PRI
partait	partir	VINDI3S
des	de le	DETDPIG
Halles	halle	NCFP
.	.	PCTFORTE
Paris	paris	NPMP
mâchait	mâcher	VINDI3S
les	le	DETDPIG
bouchées	bouchée	NCFP
à	à	PREP
ses	son	DETPOSS
deux	deux	ADJNUM
millions	million	NCMP
d'	de	PREP
habitants	habitant	NCMP
.	.	PCTFORTE
C'	ce	PDS
était	être	VINDI3S
comme	comme	SUB
un	un	DETIMS
grand	grand	ADJMS
organe	organe	NCMS
central	central	ADJMS
battant	battre	VPARPRES
furieusement	furieusement	ADV
,	,	PCTFAIB
jetant	jeter	VPARPRES
le	le	DETDMS
sang	sang	NCMS
de	de	PREP
la	le	DETDFS
vie	vie	NCFS
dans	dans	PREP
toutes	tout	ADJFP
les	le	DETDPIG
veines	veine	NCFP
.	.	PCTFORTE
Bruit	bruit	NCMS
de	de	PREP
mâchoires	mâchoire	NCFP
colossales	colossal	ADJFP
,	,	PCTFAIB
vacarme	vacarme	NCMS
fait	fait	ADJMS
du	de le	DETDMS
tapage	tapage	NCMS
de	de	PREP
l'	le	DETDMS
approvisionnement	approvisionnement	NCMS
,	,	PCTFAIB
depuis	depuis	PREP
les	le	DETDPIG
coups	coup	NCMP
de	de	PREP
fouet	fouet	NCMS
des	de le	DETDPIG
gros	gros	ADJMIN
revendeurs	revendeur	NCMP
partant	partant	ADJMS
pour	pour	PREP
les	le	DETDPIG
marchés	marché	NCMP
de	de	PREP
quartier	quartier	NCMS
,	,	PCTFAIB
jusqu'	jusque	PREP
aux	à le	DETDPIG
savates	savate	NCFP
traînantes	traînant	ADJFP
des	de le	DETDPIG
pauvres	pauvre	ADJPIG
femmes	femme	NCFP
qui	qui	PRI
vont	aller	VINDP3P
de	de	PREP
porte	porte	NCFS
en	en	PREP
porte	porte	NCFS
offrir	offrir	VINF
des	un	DETDPIG
salades	salade	NCFP
,	,	PCTFAIB
dans	dans	PREP
des	de le	DETDPIG
paniers	panier	NCMP
.	.	PCTFORTE
Il	il	PPER3S
entra	entrer	VINDPS3S
sous	sous	PREP
une	un	DETIFS
rue	rue	NCFS
couverte	couvert	ADJFS
,	,	PCTFAIB
à	à	PREP
gauche	gauche	NCFS
,	,	PCTFAIB
dans	dans	PREP
le	le	DETDMS
groupe	groupe	NCMS
des	de le	DETDPIG
quatre	quatre	NCI
pavillons	pavillon	NCMP
,	,	PCTFAIB
dont	dont	PRI
il	il	PPER3S
avait	avoir	VINDI3S
remarqué	remarquer	VPARPMS
la	le	DETDFS
grande	grand	ADJFS
ombre	ombre	NCFS
silencieuse	silencieux	ADJFS
pendant	pendant	PREP
la	le	DETDFS
nuit	nuit	NCFS
.	.	PCTFORTE
Il	il	PPER3S
espérait	espérer	VINDI3S
s'	se	PPER3S
y	y	ADV
réfugier	réfugier	VINF
,	,	PCTFAIB
y	y	ADV
trouver	trouver	VINF
quelque	quelque	ADJIND
trou	trou	NCMS
.	.	PCTFORTE
Mais	mais	COO
,	,	PCTFAIB
à	à	PREP
cette	ce	DETDEM
heure	heure	NCFS
,	,	PCTFAIB
ils	il	PPER3P
s'	se	PPER3S
étaient	être	VINDI3P
éveillés	éveiller	VPARPMP
comme	comme	SUB
les	le	DETDPIG
autres	autre	PIPIG
.	.	PCTFORTE
Il	il	PPER3S
alla	aller	VINDPS3S
jusqu'	jusque	PREP
au	à le	DETDMS
bout	bout	NCMS
de	de	PREP
la	le	DETDFS
rue	rue	NCFS
.	.	PCTFORTE
Des	un	DETDPIG
camions	camion	NCMP
arrivaient	arriver	VINDI3P
au	à le	DETDMS
trot	trot	NCMS
,	,	PCTFAIB
encombrant	encombrer	VPARPRES
le	le	DETDMS
marché	marché	NCMS
de	de	PREP
la	le	DETDFS
Vallée	vallée	NCFS
de	de	PREP
cageaux	cageaux	NCI
pleins	plein	ADJMP
de	de	PREP
volailles	volaille	NCFP
vivantes	vivant	ADJFP
,	,	PCTFAIB
et	et	COO
de	de	PREP
paniers	panier	NCMP
carrés	carré	ADJMP
où	où	PRI
des	un	DETDPIG
volailles	volaille	NCFP
mortes	mort	ADJFP
étaient	être	VINDI3P
rangées	ranger	VPARPFP
par	par	PREP
lits	lit	NCMP
profonds	profond	ADJMP
.	.	PCTFORTE
Sur	sur	ADJMS
le	le	DETDMS
trottoir	trottoir	NCMS
opposé	opposé	ADJMS
,	,	PCTFAIB
d' autres	d'autres	ADJIND
camions	camion	NCMP
déchargeaient	décharger	VINDI3P
des	un	DETDPIG
veaux	veau	NCMP
entiers	entier	ADJMP
,	,	PCTFAIB
emmaillottés	emmaillotter	VPARPMP
d'	de	PREP
une	un	DETIFS
nappe	nappe	NCFS
,	,	PCTFAIB
couchés	couché	ADJMP
tout	tout	ADJMS
du	de le	DETDMS
long	long	NCMS
,	,	PCTFAIB
comme	comme	SUB
des	de le	DETDPIG
enfants	enfant	NCMP
,	,	PCTFAIB
dans	dans	PREP
des	de le	DETDPIG
mannes	manne	NCFP
qui	qui	PRI
ne	ne	ADV
laissaient	laisser	VINDI3P
passer	passer	VINF
que	que	ADV
les	le	DETDPIG
quatre	quatre	ADJNUM
moignons	moignon	NCMP
,	,	PCTFAIB
écartés	écarté	ADJMP
et	et	COO
saignants	saignant	ADJMP
.	.	PCTFORTE
Il	il	PPER3S
y	y	PPER3S
avait	avoir	VINDI3S
aussi	aussi	ADV
des	un	DETDPIG
moutons	mouton	NCMP
entiers	entier	ADJMP
,	,	PCTFAIB
des	de le	DETDPIG
quartiers	quartier	NCMP
de	de	PREP
boeuf	boeuf	NCMS
,	,	PCTFAIB
des	de le	DETDPIG
cuisseaux	cuisseau	NCMP
,	,	PCTFAIB
des	de le	DETDPIG
épaules	épaule	NCFP
.	.	PCTFORTE
Les	le	DETDPIG
bouchers	boucher	NCMP
,	,	PCTFAIB
avec	avec	PREP
de	de	PREP
grands	grand	ADJMP
tabliers	tablier	NCMP
blancs	blanc	ADJMP
,	,	PCTFAIB
marquaient	marquer	VINDI3P
la	le	DETDFS
viande	viande	NCFS
d'	de	PREP
un	un	DETIMS
timbre	timbre	NCMS
,	,	PCTFAIB
la	le	DETDFS
voituraient	voiturer	VINDI3P
,	,	PCTFAIB
la	le	PPER3S
pesaient	peser	VINDI3P
,	,	PCTFAIB
l'	le	PPER3S
accrochaient	accrocher	VINDI3P
aux	à le	DETDPIG
barres	barre	NCFP
de	de	PREP
la	le	DETDFS
criée	criée	NCFS
;	;	PCTFORTE
tandis que	tandis que	SUB
,	,	PCTFAIB
le	le	DETDMS
visage	visage	NCMS
collé	coller	VPARPMS
aux	à le	DETDPIG
grilles	grille	NCFP
,	,	PCTFAIB
il	il	PPER3S
regardait	regarder	VINDI3S
ces	ce	DETDEM
files	file	NCFP
de	de	PREP
corps	corps	NCMIN
pendus	pendu	ADJMP
,	,	PCTFAIB
les	le	DETDPIG
boeufs	boeuf	NCMP
et	et	COO
les	le	DETDPIG
moutons	mouton	NCMP
rouges	rouge	ADJPIG
,	,	PCTFAIB
les	le	DETDPIG
veaux	veau	NCMP
plus	plus	ADV
pâles	pâle	ADJPIG
,	,	PCTFAIB
tachés	tacher	VPARPMP
de	de	PREP
jaune	jaune	NCSIG
par	par	PREP
la	le	DETDFS
graisse	graisse	NCFS
et	et	COO
les	le	DETDPIG
tendons	tendon	NCMP
,	,	PCTFAIB
le	le	DETDMS
ventre	ventre	NCMS
ouvert	ouvert	ADJMS
.	.	PCTFORTE
Il	il	PPER3S
passa	passer	VINDPS3S
au	à le	DETDMS
carreau	carreau	NCMS
de	de	PREP
la	le	DETDFS
triperie	triperie	NCFS
,	,	PCTFAIB
parmi	parmi	PREP
les	le	DETDPIG
têtes	tête	NCFP
et	et	COO
les	le	DETDPIG
pieds	pied	NCMP
de	de	PREP
veau	veau	NCMS
blafards	blafard	ADJMP
,	,	PCTFAIB
les	le	DETDPIG
tripes	tripe	NCFP
proprement	proprement	ADV
roulées	rouler	VPARPFP
en	en	PREP
paquets	paquet	NCMP
dans	dans	PREP
des	de le	DETDPIG
boîtes	boîte	NCFP
,	,	PCTFAIB
les	le	DETDPIG
cervelles	cervelle	NCFP
rangées	rangé	VPARPFP
délicatement	délicatement	ADV
sur	sur	PREP
des	de le	DETDPIG
paniers	panier	NCMP
plats	plat	ADJMP
,	,	PCTFAIB
les	le	DETDPIG
foies	foie	NCMP
saignants	saignant	ADJMP
,	,	PCTFAIB
les	le	DETDPIG
rognons	rognon	NCMP
violâtres	violâtre	ADJPIG
.	.	PCTFORTE
Il	il	PPER3S
s'	se	PPER3S
arrêta	arrêter	VINDPS3S
aux	à le	DETDPIG
longues	long	ADJFP
charrettes	charrette	NCFP
à	à	PREP
deux	deux	ADJNUM
roues	roue	NCFP
,	,	PCTFAIB
couvertes	couvrir	VPARPFP
d'	de	PREP
une	un	DETIFS
bâche	bâche	NCFS
ronde	rond	ADJFS
,	,	PCTFAIB
qui	qui	PRI
apportent	apporter	VINDP3P
des	un	DETDPIG
moitiés	moitié	NCFP
de	de	PREP
cochon	cochon	ADJMS
,	,	PCTFAIB
accrochées	accrocher	VPARPFP
des	un	DETDPIG
deux	deux	ADJNUM
côtés	côté	NCMP
aux	à le	DETDPIG
ridelles	ridelle	NCFP
,	,	PCTFAIB
au-dessus	au-dessus	ADV
d'	de	PREP
un	un	DETIMS
lit	lit	NCMS
de	de	PREP
paille	paille	NCFS
;	;	PCTFORTE
les	le	DETDPIG
culs	cul	NCMP
des	de le	DETDPIG
charrettes	charrette	NCFP
ouverts	ouvert	ADJMP
montraient	montrer	VINDI3P
des	un	DETDPIG
chapelles	chapelle	NCFP
ardentes	ardent	ADJFP
,	,	PCTFAIB
des	un	DETDPIG
enfoncements	enfoncement	NCMP
de	de	PREP
tabernacle	tabernacle	NCMS
,	,	PCTFAIB
dans	dans	PREP
les	le	DETDPIG
lueurs	lueur	NCFP
flambantes	flambant	ADJFP
de	de	PREP
ces	ce	DETDEM
chairs	chair	NCFP
régulières	régulier	ADJFP
et	et	COO
nues	nu	ADJFP
;	;	PCTFORTE
et	et	COO
,	,	PCTFAIB
sur	sur	PREP
le	le	DETDMS
lit	lit	NCMS
de	de	PREP
paille	paille	NCFS
,	,	PCTFAIB
il	il	PPER3S
y	y	PPER3S
avait	avoir	VINDI3S
des	un	DETDPIG
boîtes	boîte	NCFP
de	de	PREP
fer-blanc	fer-blanc	NCMS
,	,	PCTFAIB
pleines	plein	ADJFP
du	du	DETDMS
sang	sang	NCMS
des	de le	DETDPIG
cochons	cochon	NCMP
.	.	PCTFORTE
Alors	alors	ADV
Florent	Florent	NPHSIG
fut	être	VINDPS3S
pris	prendre	VPARPMS
d'	de	PREP
une	un	DETIFS
rage	rage	NCFS
sourde	sourd	ADJFS
;	;	PCTFORTE
l'	le	DETDFS
odeur	odeur	NCFS
fade	fade	ADJSIG
de	de	PREP
la	le	DETDFS
boucherie	boucherie	NCFS
,	,	PCTFAIB
l'	le	DETDFS
odeur	odeur	NCFS
acre	acr	NCFS
de	de	PREP
la	le	DETDFS
triperie	triperie	NCFS
,	,	PCTFAIB
l'	le	PPER3S
exaspéraient	exaspérer	VINDI3P
.	.	PCTFORTE
Il	il	PPER3S
sortit	sortir	VINDPS3S
de	de	PREP
la	le	DETDFS
rue	rue	NCFS
couverte	couvert	ADJFS
,	,	PCTFAIB
il	il	PPER3S
préféra	préférer	VINDPS3S
revenir	revenir	VINF
une	un	DETIFS
fois	fois	NCFIN
encore	encore	ADV
sur	sur	PREP
le	le	DETDMS
trottoir	trottoir	NCMS
de	de	PREP
la	le	DETDFS
rue	rue	NCFS
du	du	DETDMS
Pont-Neuf	pont-neuf	NCMS
.	.	PCTFORTE
C'	ce	PDS
était	être	VINDI3S
l'	le	DETDFS
agonie	agonie	NCFS
.	.	PCTFORTE
Le	le	DETDMS
frisson	frisson	NCMS
du	de le	DETDMS
matin	matin	NCMS
le	le	PPER3S
prenait	prendre	VINDI3S
;	;	PCTFORTE
il	il	PPER3S
claquait	claquer	VINDI3S
des	de le	DETDPIG
dents	dent	NCFP
,	,	PCTFAIB
il	il	PPER3S
avait	avoir	VINDI3S
peur	peur	NCFS
de	de	PREP
tomber	tomber	VINF
là	là	ADV
et	et	COO
de	de	PREP
rester	rester	VINF
par	par	PREP
terre	terre	NCFS
.	.	PCTFORTE
Il	il	PPER3S
chercha	chercher	VINDPS3S
,	,	PCTFAIB
ne	ne	ADV
trouva	trouver	VINDPS3S
pas	pas	ADV
un	un	DETIMS
coin	coin	NCMS
sur	sur	PREP
un	un	DETIMS
banc	banc	NCMS
;	;	PCTFORTE
il	il	PPER3S
y	y	ADV
aurait	avoir	VCONP3S
dormi	dormir	VPARPMS
,	,	PCTFAIB
quitte	quitter	VINDP3S
à	à	PREP
être	être	VINF
réveillé	réveiller	VPARPMS
par	par	PREP
les	le	DETDPIG
sergents	sergent	NCMP
de	de	PREP
ville	ville	NCFS
.	.	PCTFORTE
Puis	puis	COO
,	,	PCTFAIB
comme	comme	SUB
un	un	DETIMS
éblouissement	éblouissement	NCMS
l'	le	PPER3S
aveuglait	aveugler	VINDI3S
,	,	PCTFAIB
il	il	PPER3S
s'	se	PPER3S
adossa	adosser	VINDPS3S
à	à	PREP
un	un	DETIMS
arbre	arbre	NCMS
,	,	PCTFAIB
les	le	DETDPIG
yeux	oeil	NCMP
fermés	fermé	ADJMP
,	,	PCTFAIB
les	le	DETDPIG
oreilles	oreille	NCFP
bourdonnantes	bourdonnant	ADJFP
.	.	PCTFORTE
La	le	DETDFS
carotte	carotte	NCFS
crue	cru	ADJFS
qu'	que	PRI
il	il	PPER3S
avait	avoir	VINDI3S
avalée	avaler	VPARPFS
,	,	PCTFAIB
sans	sans	PREP
presque	presque	ADV
la	le	DETDFS
mâcher	mâcher	VINF
,	,	PCTFAIB
lui	lui	PPER3S
déchirait	déchirer	VINDI3S
l'	le	DETDMS
estomac	estomac	NCMS
,	,	PCTFAIB
et	et	COO
le	le	DETDMS
verre	verre	NCMS
de	de	PREP
punch	punch	NCMS
l'	le	PPER3S
avait	avoir	VINDI3S
grisé	griser	VPARPMS
.	.	PCTFORTE
Il	il	PPER3S
était	être	VINDI3S
gris	gris	ADJMIN
de	de	PREP
misère	misère	NCFS
,	,	PCTFAIB
de	de	PREP
lassitude	lassitude	NCFS
,	,	PCTFAIB
de	de	PREP
faim	faim	NCFS
.	.	PCTFORTE
Un	un	DETIMS
feu	feu	NCMS
ardent	ardent	ADJMS
le	le	DETDMS
brûlait	brûler	VINDI3S
de	de	PREP
nouveau	nouveau	NCMS
au	à le	DETDMS
creux	creux	NCMIN
de	de	PREP
la	le	DETDFS
poitrine	poitrine	NCFS
;	;	PCTFORTE
il	il	PPER3S
y	y	ADV
portait	porter	VINDI3S
les	le	DETDPIG
deux	deux	NCI
mains	main	NCFP
,	,	PCTFAIB
par	par	PREP
moments	moment	NCMP
,	,	PCTFAIB
comme	comme	SUB
pour	pour	PREP
boucher	boucher	VINF
un	un	DETIMS
trou	trou	NCMS
par	par	PREP
lequel	lequel	PRMS
il	il	PPER3S
croyait	croire	VINDI3S
sentir	sentir	VINF
tout	tout	PIMS
son	son	DETPOSS
être	être	NCMS
s'	se	PPER3S
en	en	PPER3S
aller	aller	VPARPMS
.	.	PCTFORTE
Le	le	DETDMS
trottoir	trottoir	NCMS
avait	avoir	VINDI3S
un	un	DETIMS
large	large	ADJSIG
balancement	balancement	NCMS
;	;	PCTFORTE
sa	son	DETPOSS
souffrance	souffrance	NCFS
devenait	devenir	VINDI3S
si	si	ADV
intolérable	intolérable	ADJSIG
,	,	PCTFAIB
qu'	que	SUB
il	il	PPER3S
voulut	vouloir	VINDPS3S
marcher	marcher	VINF
encore	encore	ADV
pour	pour	PREP
la	le	PPER3S
faire	faire	VINF
taire	taire	VINF
.	.	PCTFORTE
Il	il	PPER3S
marcha	marcher	VINDPS3S
devant	devant	PREP
lui	lui	PPER3S
,	,	PCTFAIB
entra	entrer	VINDPS3S
dans	dans	PREP
les	le	DETDPIG
légumes	légume	NCMP
.	.	PCTFORTE
Il	il	PPER3S
s'	se	PPER3S
y	y	ADV
perdit	perdre	VINDPS3S
.	.	PCTFORTE
Il	il	PPER3S
prit	prendre	VINDPS3S
un	un	DETIMS
étroit	étroit	ADJMS
sentier	sentier	NCMS
,	,	PCTFAIB
tourna	tourner	VINDPS3S
dans	dans	PREP
un	un	PIMS
autre	autre	PISIG
,	,	PCTFAIB
dut	devoir	VINDPS3S
revenir	revenir	VINF
sur	sur	PREP
ses	son	DETPOSS
pas	pas	NCMIN
,	,	PCTFAIB
se	se	PPER3S
trompa	tromper	VINDPS3S
,	,	PCTFAIB
se	se	PPER3S
trouva	trouver	VINDPS3S
au	à le	DETDMS
milieu	milieu	NCMS
des	de le	DETDPIG
verdures	verdure	NCFP
.	.	PCTFORTE
Certains	certain	ADJIND
tas	tas	NCMIN
étaient	être	VINDI3P
si	si	ADV
haut	haut	ADV
,	,	PCTFAIB
que	que	SUB
les	le	DETDPIG
gens	gens	NCPIG
circulaient	circuler	VINDI3P
entre	entre	PREP
deux	deux	ADJNUM
murailles	muraille	NCFP
,	,	PCTFAIB
bâties	bâtir	VPARPFP
de	de	PREP
paquets	paquet	NCMP
et	et	COO
de	de	PREP
bottes	botte	NCFP
.	.	PCTFORTE
Les	le	DETDPIG
têtes	tête	NCFP
dépassaient	dépasser	VINDI3P
un	un	DETIMS
peu	peu	NCMIN
;	;	PCTFORTE
on	on	PPER3S
les	le	PPER3P
voyait	voir	VINDI3S
filer	filer	VINF
avec	avec	PREP
la	le	DETDFS
tache	tache	NCFS
blanche	blanc	ADJFS
ou	ou	COO
noire	noir	ADJFS
de	de	PREP
la	le	DETDFS
coiffure	coiffure	NCFS
;	;	PCTFORTE
et	et	COO
les	le	DETDPIG
grandes	grand	ADJFP
hottes	hotte	NCFP
,	,	PCTFAIB
balancées	balancé	ADJFP
,	,	PCTFAIB
ressemblaient	ressembler	VINDI3P
,	,	PCTFAIB
au	à le	DETDMS
ras	ras	NCMIN
des	de le	DETDPIG
feuilles	feuille	NCFP
,	,	PCTFAIB
à	à	PREP
des	de le	DETDPIG
nacelles	nacelle	NCFP
d'	de	PREP
osier	osier	NCMS
nageant	nageant	ADJMS
sur	sur	PREP
un	un	DETIMS
lac	lac	NCMS
de	de	PREP
mousse	mousse	NCSIG
.	.	PCTFORTE
Florent	Florent	NPFS
se	se	PPER3S
heurtait	heurter	VINDI3S
à	à	PREP
mille	mille	ADJNUM
obstacles	obstacle	NCMP
,	,	PCTFAIB
à	à	PREP
des	de le	DETDPIG
porteurs	porteur	NCMP
qui	qui	PRI
se	se	PPER3S
chargeaient	charger	VINDI3P
,	,	PCTFAIB
à	à	PREP
des	un	DETDPIG
marchandes	marchand	NCFP
qui	qui	PRI
discutaient	discuter	VINDI3P
de	de	PREP
leurs	leur	DETPOSS
voix	voix	NCFIN
rudes	rude	ADJPIG
;	;	PCTFORTE
il	il	PPER3S
glissait	glisser	VINDI3S
sur	sur	PREP
le	le	DETDMS
lit	lit	NCMS
épais	épais	ADJMIN
d'	de	PREP
épluchures	épluchure	NCFP
et	et	COO
de	de	PREP
trognons	trognon	NCMP
qui	qui	PRI
couvrait	couvrir	VINDI3S
la	le	DETDFS
chaussée	chaussée	NCFS
,	,	PCTFAIB
il	il	PPER3S
étouffait	étouffer	VINDI3S
dans	dans	PREP
l'	le	DETDFS
odeur	odeur	NCFS
puissante	puissant	ADJFS
des	de le	DETDPIG
feuilles	feuille	NCFP
écrasées	écrasé	ADJFP
.	.	PCTFORTE
Alors	alors	ADV
